id,date,sales,Old_Price_Revenue
14,10/15/2022,43,1741070
14,10/22/2022,98,3968020
14,10/24/2022,97,3927530
14,10/25/2022,7,283430
14,10/27/2022,46,1862540
14,10/29/2022,129,5223210
14,10/30/2022,89,3603610
14,10/31/2022,10,404900
14,11/1/2022,18,728820
14,11/12/2022,48,1943520
14,11/13/2022,141,5709090
14,11/14/2022,183,7409670
14,11/17/2022,77,3117730
14,11/23/2022,6,242940
14,11/25/2022,121,4899290
14,11/26/2022,23,931270
14,11/27/2022,84,3401160
14,12/1/2022,93,3765570
14,12/9/2022,80,3239200
14,12/15/2022,37,1498130
14,12/18/2022,27,1093230
14,12/21/2022,45,1822050
14,12/26/2022,71,2874790
14,12/27/2022,41,1660090
14,12/28/2022,72,2915280
14,1/2/2023,131,5304190
14,1/4/2023,8,323920
14,1/6/2023,17,688330
14,1/9/2023,27,1093230
14,1/11/2023,96,3887040
14,1/13/2023,17,688330
14,1/15/2023,98,3968020
14,1/16/2023,88,3563120
14,1/18/2023,80,3239200
14,1/19/2023,78,3158220
14,1/20/2023,39,1579110
14,1/21/2023,48,1943520
14,1/22/2023,40,1619600
14,1/26/2023,77,3117730
14,1/27/2023,43,1741070
14,1/30/2023,76,3077240
14,1/31/2023,8,323920
14,2/2/2023,26,1052740
14,2/11/2023,89,3603610
14,2/12/2023,166,6721340
14,2/13/2023,10,404900
14,2/15/2023,34,1376660
14,2/16/2023,72,2915280
15,2/18/2022,71,2413290
15,2/19/2022,8,271920
15,2/20/2022,96,3263040
15,2/23/2022,132,4486680
15,2/24/2022,11,373890
15,2/25/2022,11,373890
15,2/26/2022,51,1733490
15,2/28/2022,76,2583240
15,3/2/2022,100,3399000
15,3/13/2022,51,1733490
15,3/16/2022,49,1665510
15,3/17/2022,30,1019700
15,3/22/2022,72,2447280
15,3/24/2022,21,713790
15,3/29/2022,49,1665510
15,3/31/2022,74,2515260
15,4/5/2022,58,1971420
15,4/7/2022,26,883740
15,4/8/2022,99,3365010
15,4/11/2022,91,3093090
15,4/14/2022,62,2107380
15,4/15/2022,86,2923140
15,4/19/2022,26,883740
15,4/22/2022,50,1699500
15,4/25/2022,100,3399000
15,4/27/2022,6,203940
15,4/28/2022,44,1495560
15,4/29/2022,14,475860
15,5/4/2022,41,1393590
15,5/5/2022,2,67980
15,5/6/2022,182,6186180
15,5/9/2022,66,2243340
15,5/10/2022,140,4758600
15,5/11/2022,5,169950
15,5/13/2022,11,373890
15,5/14/2022,92,3127080
15,5/16/2022,45,1529550
15,5/17/2022,12,407880
15,5/19/2022,70,2379300
15,5/20/2022,68,2311320
15,5/21/2022,22,747780
15,5/25/2022,37,1257630
15,5/27/2022,136,4622640
15,5/28/2022,63,2141370
15,5/30/2022,14,475860
15,5/31/2022,113,3840870
15,6/2/2022,46,1563540
15,6/3/2022,72,2447280
15,6/4/2022,136,4622640
15,6/9/2022,48,1631520
15,6/10/2022,72,2447280
15,6/11/2022,151,5132490
15,6/12/2022,83,2821170
15,6/13/2022,106,3602940
15,6/15/2022,2,67980
15,6/16/2022,10,339900
15,6/17/2022,59,2005410
15,6/18/2022,35,1189650
15,6/20/2022,83,2821170
15,6/24/2022,45,1529550
15,6/29/2022,98,3331020
15,7/4/2022,173,5880270
15,7/6/2022,112,3806880
15,7/8/2022,96,3263040
15,7/9/2022,61,2073390
15,7/11/2022,155,5268450
15,7/12/2022,61,2073390
15,7/17/2022,176,5982240
15,7/22/2022,101,3432990
15,7/23/2022,173,5880270
15,7/24/2022,69,2345310
15,7/25/2022,141,4792590
15,7/27/2022,80,2719200
15,7/29/2022,25,849750
15,7/30/2022,52,1767480
15,8/2/2022,47,1597530
15,8/3/2022,31,1053690
15,8/9/2022,65,2209350
15,8/13/2022,78,2651220
15,8/15/2022,29,985710
15,8/17/2022,91,3093090
15,8/22/2022,36,1223640
15,8/23/2022,83,2821170
15,8/27/2022,33,1121670
15,8/28/2022,56,1903440
15,9/1/2022,57,1937430
15,9/3/2022,8,271920
15,9/4/2022,90,3059100
15,9/14/2022,26,883740
15,9/15/2022,36,1223640
15,9/18/2022,63,2141370
15,9/22/2022,23,781770
15,9/27/2022,4,135960
15,9/28/2022,75,2549250
15,9/30/2022,99,3365010
15,10/1/2022,108,3670920
15,10/3/2022,39,1325610
15,10/4/2022,16,543840
15,10/6/2022,73,2481270
15,10/7/2022,21,713790
15,10/9/2022,117,3976830
15,10/13/2022,80,2719200
15,10/14/2022,34,1155660
15,10/17/2022,84,2855160
15,10/19/2022,66,2243340
15,10/22/2022,69,2345310
15,10/24/2022,17,577830
15,10/29/2022,3,101970
15,10/30/2022,70,2379300
15,11/2/2022,43,1461570
15,11/3/2022,172,5846280
15,11/4/2022,79,2685210
15,11/5/2022,26,883740
15,11/11/2022,73,2481270
15,11/16/2022,51,1733490
15,11/17/2022,5,169950
15,11/18/2022,91,3093090
15,11/26/2022,93,3161070
15,11/27/2022,74,2515260
15,12/3/2022,59,2005410
15,12/6/2022,145,4928550
15,12/10/2022,37,1257630
15,12/12/2022,76,2583240
15,12/14/2022,22,747780
15,12/15/2022,66,2243340
15,12/16/2022,5,169950
15,12/18/2022,82,2787180
15,12/22/2022,139,4724610
15,12/26/2022,104,3534960
15,12/27/2022,54,1835460
15,12/29/2022,56,1903440
15,12/30/2022,59,2005410
15,1/3/2023,127,4316730
15,1/4/2023,93,3161070
15,1/6/2023,66,2243340
15,1/9/2023,169,5744310
15,1/10/2023,57,1937430
15,1/12/2023,62,2107380
15,1/15/2023,66,2243340
15,1/17/2023,1,33990
15,1/19/2023,53,1801470
15,1/21/2023,149,5064510
15,1/23/2023,95,3229050
15,1/24/2023,168,5710320
15,1/26/2023,57,1937430
15,2/7/2023,33,1121670
15,2/8/2023,74,2515260
15,2/12/2023,157,5336430
15,2/17/2023,95,3229050
15,2/18/2023,92,3127080
16,2/18/2022,145,4653050
16,2/19/2022,38,1219420
16,2/23/2022,14,449260
16,2/24/2022,74,2374660
16,2/27/2022,80,2567200
16,3/2/2022,72,2310480
16,3/5/2022,15,481350
16,3/7/2022,27,866430
16,3/8/2022,82,2631380
16,3/11/2022,20,641800
16,3/13/2022,101,3241090
16,3/16/2022,100,3209000
16,3/18/2022,74,2374660
16,3/19/2022,10,320900
16,3/20/2022,33,1058970
16,3/22/2022,81,2599290
16,3/24/2022,34,1091060
16,3/28/2022,1,32090
16,3/29/2022,73,2342570
16,3/31/2022,76,2438840
16,4/5/2022,69,2214210
16,4/6/2022,27,866430
16,4/9/2022,148,4749320
16,4/14/2022,84,2695560
16,4/18/2022,38,1219420
16,4/27/2022,93,2984370
16,5/1/2022,27,866430
16,5/3/2022,35,1123150
16,5/6/2022,86,2759740
16,5/8/2022,72,2310480
16,5/9/2022,102,3273180
16,5/11/2022,94,3016460
16,5/12/2022,98,3144820
16,5/13/2022,89,2856010
16,5/15/2022,128,4107520
16,5/17/2022,167,5359030
16,5/18/2022,49,1572410
16,5/20/2022,50,1604500
16,5/21/2022,31,994790
16,5/23/2022,85,2727650
16,5/25/2022,18,577620
16,6/1/2022,84,2695560
16,6/2/2022,75,2406750
16,6/3/2022,19,609710
16,6/5/2022,187,6000830
16,6/9/2022,55,1764950
16,6/10/2022,139,4460510
16,6/11/2022,89,2856010
16,6/13/2022,132,4235880
16,6/14/2022,13,417170
16,6/16/2022,74,2374660
16,6/17/2022,56,1797040
16,6/21/2022,59,1893310
16,6/23/2022,24,770160
16,6/24/2022,23,738070
16,6/27/2022,26,834340
16,7/5/2022,7,224630
16,7/6/2022,16,513440
16,7/9/2022,35,1123150
16,7/11/2022,83,2663470
16,7/15/2022,31,994790
16,7/16/2022,33,1058970
16,7/17/2022,123,3947070
16,7/18/2022,98,3144820
16,7/19/2022,28,898520
16,7/24/2022,135,4332150
16,7/25/2022,175,5615750
16,7/26/2022,63,2021670
16,7/28/2022,23,738070
16,7/29/2022,8,256720
16,8/1/2022,90,2888100
16,8/2/2022,36,1155240
16,8/3/2022,81,2599290
16,8/4/2022,86,2759740
16,8/5/2022,74,2374660
16,8/7/2022,103,3305270
16,8/8/2022,52,1668680
16,8/9/2022,4,128360
16,8/10/2022,130,4171700
16,8/13/2022,96,3080640
16,8/14/2022,125,4011250
16,8/16/2022,42,1347780
16,8/18/2022,182,5840380
16,8/19/2022,86,2759740
16,8/20/2022,27,866430
16,8/21/2022,59,1893310
16,8/22/2022,17,545530
16,8/23/2022,4,128360
16,8/24/2022,27,866430
16,8/28/2022,74,2374660
16,8/29/2022,126,4043340
16,8/30/2022,90,2888100
16,8/31/2022,133,4267970
16,9/1/2022,159,5102310
16,9/2/2022,42,1347780
16,9/3/2022,75,2406750
16,9/4/2022,16,513440
16,9/8/2022,93,2984370
16,9/10/2022,78,2503020
16,9/11/2022,70,2246300
16,9/13/2022,77,2470930
16,9/15/2022,91,2920190
16,9/18/2022,25,802250
16,9/23/2022,107,3433630
16,9/24/2022,35,1123150
16,9/25/2022,93,2984370
16,9/29/2022,39,1251510
16,10/2/2022,63,2021670
16,10/3/2022,115,3690350
16,10/7/2022,20,641800
16,10/9/2022,120,3850800
16,10/11/2022,17,545530
16,10/12/2022,93,2984370
16,10/15/2022,52,1668680
16,10/21/2022,70,2246300
16,10/24/2022,91,2920190
16,10/26/2022,71,2278390
16,10/28/2022,195,6257550
16,10/30/2022,143,4588870
16,11/4/2022,43,1379870
16,11/7/2022,87,2791830
16,11/12/2022,27,866430
16,11/14/2022,117,3754530
16,11/16/2022,18,577620
16,11/23/2022,78,2503020
16,11/24/2022,22,705980
16,11/25/2022,35,1123150
16,11/27/2022,48,1540320
16,11/28/2022,72,2310480
16,11/29/2022,65,2085850
16,12/1/2022,76,2438840
16,12/2/2022,12,385080
16,12/5/2022,6,192540
16,12/6/2022,78,2503020
16,12/7/2022,43,1379870
16,12/10/2022,44,1411960
16,12/11/2022,106,3401540
16,12/12/2022,23,738070
16,12/14/2022,97,3112730
16,12/16/2022,97,3112730
16,12/17/2022,104,3337360
16,12/18/2022,7,224630
16,12/31/2022,55,1764950
16,1/1/2023,34,1091060
16,1/2/2023,45,1444050
16,1/5/2023,64,2053760
16,1/9/2023,140,4492600
16,1/11/2023,13,417170
16,1/12/2023,38,1219420
16,1/13/2023,70,2246300
16,1/15/2023,113,3626170
16,1/22/2023,79,2535110
16,1/24/2023,24,770160
16,1/26/2023,44,1411960
16,2/1/2023,52,1668680
16,2/4/2023,11,352990
16,2/5/2023,122,3914980
16,2/7/2023,2,64180
16,2/8/2023,54,1732860
16,2/14/2023,64,2053760
16,2/17/2023,91,2920190
17,2/18/2022,122,4878780
17,2/21/2022,48,1919520
17,2/23/2022,39,1559610
17,2/25/2022,66,2639340
17,3/2/2022,99,3959010
17,3/5/2022,57,2279430
17,3/7/2022,43,1719570
17,3/9/2022,97,3879030
17,3/12/2022,49,1959510
17,3/13/2022,6,239940
17,3/16/2022,33,1319670
17,3/18/2022,2,79980
17,3/23/2022,13,519870
17,3/24/2022,83,3319170
17,3/26/2022,48,1919520
17,3/27/2022,135,5398650
17,3/29/2022,184,7358160
17,4/2/2022,92,3679080
17,4/4/2022,35,1399650
17,4/5/2022,19,759810
17,4/16/2022,143,5718570
17,4/17/2022,55,2199450
17,4/18/2022,71,2839290
17,4/20/2022,135,5398650
17,4/22/2022,89,3559110
17,4/24/2022,1,39990
17,4/26/2022,72,2879280
17,4/27/2022,99,3959010
17,4/28/2022,138,5518620
17,4/29/2022,118,4718820
17,5/1/2022,5,199950
17,5/2/2022,66,2639340
17,5/3/2022,48,1919520
17,5/7/2022,45,1799550
17,5/11/2022,143,5718570
17,5/14/2022,38,1519620
17,5/16/2022,95,3799050
17,5/23/2022,13,519870
17,5/30/2022,77,3079230
17,6/2/2022,35,1399650
17,6/3/2022,61,2439390
17,6/4/2022,152,6078480
17,6/5/2022,48,1919520
17,6/6/2022,92,3679080
17,6/7/2022,97,3879030
17,6/8/2022,93,3719070
17,6/9/2022,95,3799050
17,6/10/2022,43,1719570
17,6/16/2022,25,999750
17,6/19/2022,56,2239440
17,6/21/2022,62,2479380
17,6/25/2022,45,1799550
17,6/26/2022,58,2319420
17,6/28/2022,64,2559360
17,7/1/2022,93,3719070
17,7/2/2022,46,1839540
17,7/3/2022,96,3839040
17,7/5/2022,125,4998750
17,7/7/2022,167,6678330
17,7/9/2022,54,2159460
17,7/10/2022,64,2559360
17,7/13/2022,86,3439140
17,7/14/2022,29,1159710
17,7/16/2022,69,2759310
17,7/20/2022,36,1439640
17,7/22/2022,27,1079730
17,7/25/2022,135,5398650
17,7/28/2022,146,5838540
17,7/31/2022,176,7038240
17,8/5/2022,101,4038990
17,8/7/2022,76,3039240
17,8/9/2022,65,2599350
17,8/10/2022,146,5838540
17,8/11/2022,103,4118970
17,8/13/2022,39,1559610
17,8/14/2022,69,2759310
17,8/15/2022,96,3839040
17,8/19/2022,67,2679330
17,8/23/2022,58,2319420
17,8/24/2022,186,7438140
17,8/26/2022,40,1599600
17,8/28/2022,133,5318670
17,8/29/2022,15,599850
17,8/31/2022,14,559860
17,9/2/2022,126,5038740
17,9/3/2022,99,3959010
17,9/6/2022,90,3599100
17,9/10/2022,14,559860
17,9/12/2022,87,3479130
17,9/14/2022,47,1879530
17,9/16/2022,51,2039490
17,9/23/2022,135,5398650
17,9/24/2022,55,2199450
17,9/30/2022,61,2439390
17,10/2/2022,7,279930
17,10/6/2022,152,6078480
17,10/14/2022,138,5518620
17,10/17/2022,60,2399400
17,10/19/2022,151,6038490
17,10/20/2022,89,3559110
17,10/24/2022,127,5078730
17,10/28/2022,39,1559610
17,11/4/2022,29,1159710
17,11/6/2022,10,399900
17,11/7/2022,54,2159460
17,11/9/2022,36,1439640
17,11/11/2022,95,3799050
17,11/13/2022,63,2519370
17,11/14/2022,37,1479630
17,11/16/2022,124,4958760
17,11/22/2022,7,279930
17,11/24/2022,19,759810
17,11/26/2022,51,2039490
17,11/27/2022,12,479880
17,11/28/2022,91,3639090
17,11/30/2022,100,3999000
17,12/1/2022,149,5958510
17,12/3/2022,30,1199700
17,12/7/2022,151,6038490
17,12/10/2022,9,359910
17,12/14/2022,76,3039240
17,12/15/2022,115,4598850
17,12/23/2022,92,3679080
17,12/24/2022,49,1959510
17,12/31/2022,7,279930
17,1/1/2023,76,3039240
17,1/3/2023,89,3559110
17,1/4/2023,15,599850
17,1/5/2023,157,6278430
17,1/11/2023,26,1039740
17,1/12/2023,135,5398650
17,1/13/2023,144,5758560
17,1/15/2023,90,3599100
17,1/16/2023,100,3999000
17,1/17/2023,96,3839040
17,1/22/2023,131,5238690
17,1/27/2023,69,2759310
17,1/31/2023,48,1919520
17,2/1/2023,69,2759310
17,2/3/2023,76,3039240
17,2/6/2023,10,399900
17,2/8/2023,11,439890
17,2/13/2023,104,4158960
17,2/16/2023,34,1359660
18,2/19/2022,113,8726764
18,2/22/2022,22,1699016
18,2/24/2022,181,13978268
18,2/28/2022,81,6255468
18,3/2/2022,266,20542648
18,3/3/2022,4,308912
18,3/4/2022,160,12356480
18,3/5/2022,92,7104976
18,3/6/2022,136,10503008
18,3/7/2022,83,6409924
18,3/12/2022,58,4479224
18,3/13/2022,11,849508
18,3/14/2022,172,13283216
18,3/15/2022,58,4479224
18,3/16/2022,125,9653500
18,3/17/2022,57,4401996
18,3/19/2022,128,9885184
18,3/21/2022,21,1621788
18,3/23/2022,42,3243576
18,3/24/2022,64,4942592
18,3/27/2022,52,4015856
18,3/30/2022,80,6178240
18,4/1/2022,79,6101012
18,4/2/2022,96,7413888
18,4/3/2022,44,3398032
18,4/4/2022,213,16449564
18,4/5/2022,100,7722800
18,4/6/2022,95,7336660
18,4/7/2022,94,7259432
18,4/9/2022,75,5792100
18,4/12/2022,110,8495080
18,4/14/2022,88,6796064
18,4/16/2022,64,4942592
18,4/17/2022,82,6332696
18,4/20/2022,31,2394068
18,4/23/2022,3,231684
18,4/25/2022,64,4942592
18,4/27/2022,17,1312876
18,4/28/2022,53,4093084
18,4/29/2022,180,13901040
18,4/30/2022,236,18225808
18,5/1/2022,99,7645572
18,5/6/2022,73,5637644
18,5/8/2022,85,6564380
18,5/9/2022,13,1003964
18,5/10/2022,7,540596
18,5/14/2022,69,5328732
18,5/17/2022,93,7182204
18,5/18/2022,56,4324768
18,5/19/2022,67,5174276
18,5/20/2022,81,6255468
18,5/27/2022,224,17299072
18,5/28/2022,3,231684
18,5/29/2022,113,8726764
18,5/31/2022,73,5637644
18,6/1/2022,83,6409924
18,6/3/2022,96,7413888
18,6/4/2022,65,5019820
18,6/6/2022,30,2316840
18,6/14/2022,70,5405960
18,6/18/2022,71,5483188
18,6/19/2022,85,6564380
18,6/20/2022,46,3552488
18,6/24/2022,7,540596
18,6/26/2022,75,5792100
18,6/29/2022,73,5637644
18,7/1/2022,84,6487152
18,7/4/2022,153,11815884
18,7/7/2022,29,2239612
18,7/8/2022,23,1776244
18,7/9/2022,134,10348552
18,7/11/2022,26,2007928
18,7/12/2022,47,3629716
18,7/13/2022,10,772280
18,7/15/2022,193,14905004
18,7/18/2022,50,3861400
18,7/20/2022,24,1853472
18,7/21/2022,61,4710908
18,7/24/2022,70,5405960
18,7/26/2022,5,386140
18,7/28/2022,111,8572308
18,7/31/2022,35,2702980
18,8/3/2022,91,7027748
18,8/4/2022,47,3629716
18,8/7/2022,89,6873292
18,8/8/2022,44,3398032
18,8/9/2022,84,6487152
18,8/10/2022,25,1930700
18,8/12/2022,90,6950520
18,8/13/2022,23,1776244
18,8/17/2022,61,4710908
18,8/19/2022,33,2548524
18,8/20/2022,41,3166348
18,8/21/2022,69,5328732
18,8/22/2022,111,8572308
18,8/27/2022,70,5405960
18,9/1/2022,83,6409924
18,9/6/2022,51,3938628
18,9/11/2022,25,1930700
18,9/12/2022,30,2316840
18,9/15/2022,97,7491116
18,9/18/2022,24,1853472
18,9/19/2022,77,5946556
18,9/22/2022,77,5946556
18,9/26/2022,77,5946556
18,9/27/2022,45,3475260
18,9/29/2022,166,12819848
18,10/4/2022,86,6641608
18,10/7/2022,93,7182204
18,10/16/2022,102,7877256
18,10/19/2022,28,2162384
18,10/21/2022,82,6332696
18,10/22/2022,52,4015856
18,10/24/2022,99,7645572
18,10/29/2022,21,1621788
18,11/5/2022,50,3861400
18,11/10/2022,94,7259432
18,11/12/2022,62,4788136
18,11/13/2022,30,2316840
18,11/14/2022,66,5097048
18,11/16/2022,85,6564380
18,11/19/2022,29,2239612
18,11/20/2022,125,9653500
18,11/23/2022,32,2471296
18,11/27/2022,53,4093084
18,11/28/2022,93,7182204
18,12/1/2022,46,3552488
18,12/3/2022,44,3398032
18,12/5/2022,9,695052
18,12/6/2022,56,4324768
18,12/10/2022,15,1158420
18,12/11/2022,60,4633680
18,12/13/2022,48,3706944
18,12/14/2022,73,5637644
18,12/15/2022,52,4015856
18,12/26/2022,46,3552488
18,12/27/2022,85,6564380
18,12/29/2022,53,4093084
18,1/2/2023,16,1235648
18,1/3/2023,6,463368
18,1/7/2023,164,12665392
18,1/11/2023,100,7722800
18,1/12/2023,39,3011892
18,1/13/2023,13,1003964
18,1/15/2023,52,4015856
18,1/16/2023,44,3398032
18,1/17/2023,20,1544560
18,1/18/2023,2,154456
18,1/25/2023,179,13823812
18,1/26/2023,2,154456
18,1/27/2023,23,1776244
18,1/31/2023,69,5328732
18,2/8/2023,54,4170312
18,2/9/2023,22,1699016
18,2/10/2023,97,7491116
18,2/12/2023,175,13514900
18,2/13/2023,33,2548524
18,2/14/2023,11,849508
18,2/18/2023,72,5560416
19,2/18/2022,33,2293500
19,2/19/2022,63,4378500
19,2/22/2022,58,4031000
19,2/28/2022,30,2085000
19,3/4/2022,32,2224000
19,3/5/2022,57,3961500
19,3/6/2022,79,5490500
19,3/7/2022,39,2710500
19,3/9/2022,15,1042500
19,3/11/2022,84,5838000
19,3/13/2022,24,1668000
19,3/15/2022,24,1668000
19,3/16/2022,72,5004000
19,3/17/2022,88,6116000
19,3/21/2022,127,8826500
19,3/23/2022,28,1946000
19,3/26/2022,87,6046500
19,3/31/2022,68,4726000
19,4/3/2022,42,2919000
19,4/5/2022,66,4587000
19,4/9/2022,18,1251000
19,4/10/2022,112,7784000
19,4/12/2022,58,4031000
19,4/14/2022,10,695000
19,4/17/2022,40,2780000
19,4/19/2022,39,2710500
19,4/20/2022,54,3753000
19,4/21/2022,38,2641000
19,4/24/2022,30,2085000
19,4/29/2022,33,2293500
19,5/11/2022,76,5282000
19,5/19/2022,50,3475000
19,5/22/2022,85,5907500
19,5/24/2022,98,6811000
19,5/25/2022,95,6602500
19,5/26/2022,46,3197000
19,5/31/2022,22,1529000
19,6/1/2022,12,834000
19,6/3/2022,104,7228000
19,6/6/2022,27,1876500
19,6/9/2022,164,11398000
19,6/12/2022,86,5977000
19,6/13/2022,73,5073500
19,6/16/2022,64,4448000
19,6/17/2022,78,5421000
19,6/18/2022,58,4031000
19,6/19/2022,3,208500
19,6/26/2022,40,2780000
19,6/28/2022,87,6046500
19,6/30/2022,201,13969500
19,7/2/2022,94,6533000
19,7/4/2022,40,2780000
19,7/5/2022,13,903500
19,7/7/2022,40,2780000
19,7/10/2022,3,208500
19,7/15/2022,27,1876500
19,7/16/2022,36,2502000
19,7/18/2022,26,1807000
19,7/19/2022,5,347500
19,7/20/2022,13,903500
19,7/21/2022,29,2015500
19,7/23/2022,97,6741500
19,7/24/2022,57,3961500
19,7/25/2022,86,5977000
19,7/26/2022,85,5907500
19,7/28/2022,56,3892000
19,8/5/2022,39,2710500
19,8/7/2022,70,4865000
19,8/8/2022,13,903500
19,8/9/2022,74,5143000
19,8/21/2022,41,2849500
19,8/23/2022,77,5351500
19,8/24/2022,8,556000
19,8/29/2022,20,1390000
19,8/30/2022,19,1320500
19,8/31/2022,19,1320500
19,9/2/2022,15,1042500
19,9/4/2022,17,1181500
19,9/5/2022,117,8131500
19,9/8/2022,75,5212500
19,9/10/2022,42,2919000
19,9/12/2022,135,9382500
19,9/14/2022,62,4309000
19,9/16/2022,98,6811000
19,9/17/2022,12,834000
19,9/22/2022,53,3683500
19,9/25/2022,158,10981000
19,9/27/2022,40,2780000
19,9/28/2022,27,1876500
19,9/29/2022,43,2988500
19,9/30/2022,97,6741500
19,10/3/2022,152,10564000
19,10/6/2022,51,3544500
19,10/8/2022,27,1876500
19,10/10/2022,60,4170000
19,10/12/2022,95,6602500
19,10/15/2022,1,69500
19,10/16/2022,45,3127500
19,10/22/2022,41,2849500
19,10/23/2022,31,2154500
19,10/24/2022,62,4309000
19,10/26/2022,117,8131500
19,10/29/2022,85,5907500
19,11/1/2022,136,9452000
19,11/4/2022,6,417000
19,11/6/2022,66,4587000
19,11/7/2022,77,5351500
19,11/11/2022,78,5421000
19,11/12/2022,22,1529000
19,11/13/2022,93,6463500
19,11/21/2022,69,4795500
19,11/26/2022,70,4865000
19,11/27/2022,26,1807000
19,11/30/2022,139,9660500
19,12/2/2022,101,7019500
19,12/4/2022,167,11606500
19,12/6/2022,90,6255000
19,12/11/2022,51,3544500
19,12/14/2022,61,4239500
19,12/15/2022,83,5768500
19,12/18/2022,74,5143000
19,12/25/2022,88,6116000
19,1/4/2023,35,2432500
19,1/5/2023,15,1042500
19,1/6/2023,55,3822500
19,1/9/2023,67,4656500
19,1/11/2023,95,6602500
19,1/19/2023,172,11954000
19,1/20/2023,75,5212500
19,1/25/2023,60,4170000
19,1/28/2023,24,1668000
19,1/29/2023,28,1946000
19,1/31/2023,20,1390000
19,2/1/2023,14,973000
19,2/2/2023,47,3266500
19,2/5/2023,69,4795500
19,2/6/2023,21,1459500
19,2/7/2023,62,4309000
19,2/12/2023,96,6672000
19,2/17/2023,133,9243500
19,2/18/2023,209,14525500
20,2/18/2022,64,3327360
20,2/19/2022,9,467910
20,2/20/2022,7,363930
20,2/21/2022,14,727860
20,2/24/2022,57,2963430
20,2/27/2022,9,467910
20,2/28/2022,100,5199000
20,3/1/2022,77,4003230
20,3/2/2022,100,5199000
20,3/3/2022,94,4887060
20,3/4/2022,170,8838300
20,3/6/2022,39,2027610
20,3/8/2022,63,3275370
20,3/12/2022,139,7226610
20,3/15/2022,171,8890290
20,3/16/2022,128,6654720
20,3/17/2022,175,9098250
20,3/20/2022,93,4835070
20,3/22/2022,79,4107210
20,3/24/2022,92,4783080
20,3/28/2022,8,415920
20,3/31/2022,69,3587310
20,4/9/2022,82,4263180
20,4/10/2022,89,4627110
20,4/12/2022,98,5095020
20,4/14/2022,91,4731090
20,4/18/2022,76,3951240
20,4/22/2022,60,3119400
20,4/24/2022,152,7902480
20,4/26/2022,71,3691290
20,4/27/2022,132,6862680
20,4/28/2022,150,7798500
20,4/30/2022,19,987810
20,5/2/2022,108,5614920
20,5/3/2022,93,4835070
20,5/6/2022,134,6966660
20,5/7/2022,34,1767660
20,5/8/2022,61,3171390
20,5/10/2022,15,779850
20,5/13/2022,105,5458950
20,5/14/2022,65,3379350
20,5/18/2022,7,363930
20,5/19/2022,28,1455720
20,5/23/2022,3,155970
20,5/24/2022,6,311940
20,5/26/2022,69,3587310
20,5/30/2022,98,5095020
20,6/1/2022,19,987810
20,6/2/2022,14,727860
20,6/4/2022,93,4835070
20,6/6/2022,130,6758700
20,6/8/2022,158,8214420
20,6/11/2022,99,5147010
20,6/15/2022,186,9670140
20,6/16/2022,193,10034070
20,6/18/2022,6,311940
20,6/19/2022,41,2131590
20,6/20/2022,38,1975620
20,6/22/2022,64,3327360
20,6/23/2022,31,1611690
20,6/28/2022,54,2807460
20,6/29/2022,86,4471140
20,7/2/2022,65,3379350
20,7/8/2022,17,883830
20,7/14/2022,13,675870
20,7/17/2022,79,4107210
20,7/18/2022,16,831840
20,7/21/2022,17,883830
20,7/22/2022,54,2807460
20,7/23/2022,94,4887060
20,7/25/2022,55,2859450
20,7/28/2022,17,883830
20,7/29/2022,24,1247760
20,7/31/2022,87,4523130
20,8/3/2022,91,4731090
20,8/4/2022,29,1507710
20,8/5/2022,162,8422380
20,8/6/2022,64,3327360
20,8/7/2022,43,2235570
20,8/8/2022,89,4627110
20,8/9/2022,56,2911440
20,8/10/2022,41,2131590
20,8/11/2022,77,4003230
20,8/12/2022,80,4159200
20,8/13/2022,37,1923630
20,8/17/2022,32,1663680
20,8/21/2022,84,4367160
20,8/23/2022,164,8526360
20,8/25/2022,76,3951240
20,8/26/2022,74,3847260
20,8/27/2022,22,1143780
20,8/31/2022,113,5874870
20,9/3/2022,23,1195770
20,9/8/2022,64,3327360
20,9/17/2022,59,3067410
20,9/19/2022,43,2235570
20,9/20/2022,60,3119400
20,9/21/2022,1,51990
20,9/22/2022,96,4991040
20,9/26/2022,81,4211190
20,9/27/2022,43,2235570
20,9/28/2022,26,1351740
20,9/30/2022,83,4315170
20,10/1/2022,40,2079600
20,10/3/2022,71,3691290
20,10/5/2022,92,4783080
20,10/7/2022,48,2495520
20,10/8/2022,70,3639300
20,10/9/2022,65,3379350
20,10/10/2022,37,1923630
20,10/18/2022,87,4523130
20,10/20/2022,76,3951240
20,10/24/2022,85,4419150
20,10/25/2022,92,4783080
20,10/30/2022,87,4523130
20,11/3/2022,20,1039800
20,11/5/2022,12,623880
20,11/7/2022,62,3223380
20,11/11/2022,62,3223380
20,11/16/2022,94,4887060
20,11/17/2022,18,935820
20,11/21/2022,10,519900
20,11/24/2022,65,3379350
20,11/25/2022,48,2495520
20,11/27/2022,95,4939050
20,11/29/2022,26,1351740
20,12/1/2022,24,1247760
20,12/5/2022,167,8682330
20,12/6/2022,59,3067410
20,12/8/2022,20,1039800
20,12/11/2022,14,727860
20,12/12/2022,37,1923630
20,12/14/2022,13,675870
20,12/15/2022,4,207960
20,12/17/2022,92,4783080
20,12/18/2022,66,3431340
20,12/20/2022,28,1455720
20,12/21/2022,66,3431340
20,12/23/2022,83,4315170
